address,area,icon,id,image_url,is_private,lat,lon,meta,name,offentlig_avtale,phone_number,region_type,same_location_as,slug,strengths,type,updated_at
"Mellomåsveien 106, 8076 Bodø","Salten, Lofoten og Vesterålen",accel,98c9d279-bc69-41fd-bb04-fc513bbdf8e9,,False,67.28960577910321,14.43596311859063,,"Nordlandssykehuset, Korttidsenhet rus",,75 50 17 21,1,,nordlandssykehuset-korttidsenhet-rus,"Fokus på relasjonsbygging og individuelle behov, veldig engasjert personalgruppe.",0,2 år siden
"Gullspennetunet 6-8, 4032 Stavanger",Sør-Rogaland,accel,98c9d27f-2d60-4348-a311-0cb618f8e075,,False,58.907694365513656,5.7369763016366955,,"Helse Stavanger, ARA Gauselskogen behandling og rehabiliteringsenhet",,51 51 58 00,3,,helse-stavanger-ara-gauselskogen-behandling-og-rehabiliteringsenhet,"Tverrfaglig fokus: somatikk, psykisk helse og rus. Har spesialister på alle områder. Gode samarbeidsrutiner med psykisk helsevern for voksne. Traumefokus blant alle ansatte (TBO).",0,2 år siden
"Tyritoppen 1, 1593 Svinndal",Helse Sør-Øst,accel,98c9d289-5e45-491f-80c6-a57ca3d17bef,,True,59.42412582949324,11.016201937266446,,"Kirkens Bymisjon Origosenteret, Avdeling voksen",,69 28 65 00,4,Avdeling familie,kirkens-bymisjon-origosenteret-avdeling-voksen,"Sammensatt kompetanse som er satt godt i system. Særlig god helsetjeneste. Ikke låst til en faglig tilnærming, men bruker flere metoder ut i fra hva den enkelte er i behov av. Egen familieavdeling med sterk kompetanse.",0,2 år siden
"Apalløkkveien 8, 0956 Oslo",Helse Sør-Øst HF,accel,98c9d28b-68c5-4e0f-a9d5-1bd48725d927,,True,59.95790703522075,10.85342145453899,,Stiftelsen Incognito klinikk,,22902660,4,Egne lokaler,stiftelsen-incognito-klinikk,"Incognito Klinikk er en livssynsnøytral behandlingsinstitusjon med avtale med Helse Sør-Øst. Vi tilbyr tverrfaglig spesialisert rusbehandling (TSB) i et trygt og helhetlig miljø, med naturen rett utenfor døren. Målgruppe: Kvinner og menn over 18 år med rus- og avhengighetsproblematikk, inkludert alkohol, medikamenter og illegale rusmidler. Vi tar imot pasienter med sammensatte utfordringer, og fra nyttår tilbyr vi samtidig behandling av rus og traumer. Behandlingstilbud: - Korttids døgnbehandling, inntil 6 mnd - Individuell utredning og behandling med fast behandler - Evidensbaserte metoder kombinert med helsefremmende tiltak - Spesialisert behandling av kokain-, medikament- og alkoholavhengighet - Gruppeterapi, undervisning og miljøterapi - Mindfulness, stressmestring og fysisk aktivitet - Egen kvinnegruppe og turgrupper - Pårørendetilbud Faglig profil: Hos oss møter pasientene et tverrfaglig team bestående av leger, psykologer, sosionomer, psykiatriske sykepleiere og fysioterapeut. Vi deltar i nasjonale forskningsprosjekter som LOCI, og har kompetanse i metoder som EMDR og CT-PTSD. Verdier: Respekt – Trygghet – Engasjement – Kvalitet – Dynamikk",0,4 måneder siden
"Søsterveien 2, 8613 Mo i Rana","Rana, Hemnes, Nesna og Rødøy",accel,98c9d279-f940-4b0f-847a-f60bb6ce03fa,,False,66.32678533102323,14.195015824013185,,"Helgelandssykehuset, Rusavdelingen Mo i Rana, TSB-poliklinikk",,75 66 02 70,1,Rusavdelingen Mo i Rana døgnenhet,helgelandssykehuset-rusavdelingen-mo-i-rana-tsb-poliklinikk,,0,4 måneder siden
"Karmsundgata 120, 5528 Haugesund","17 kommuner i Haugaland, Sunnhordaland og deler av Hardanger",accel,98c9d27d-b7b0-41ce-aee9-27b30801561a,,False,59.40971674200423,5.277719732851716,,"Helse Fonna, avrusningspost Haugesund sjukehus",,52 73 27 00,3,,helse-fonna-avrusningspost-haugesund-sjukehus,Liten post med 5 sengeplasser. Mulig å følge opp pasientene tett. Høy faglig kompetanse. Høy andel pasienter som gjennomfører avrusning.,0,2 år siden
"Vestmoa 27, 6018 Ålesund",Kommuner i Møre og Romsdal fylke,accel,98c9d27a-fd6d-4e73-84c4-575c24ed8c32,,False,62.46523273391819,6.345027460712791,,"Helse Møre og Romsdal, Avrusning Ålesund behandlingssenter",,70 10 50 00,2,Korttids døgn og TSB-poliklinikk,helse-more-og-romsdal-avrusning-alesund-behandlingssenter,"Faglig kompetent personale for vurderinger rusmessig, psykisk og somatisk i en akuttfase. Løsningsorientert fokus i avklaring av akuttsituasjon og videre oppfølging etter utskrivelse. Abstinensbehandling og stabilisering.",0,2 år siden
"Rådhusgata 16, 1830 Askim",,accel,98c9d28d-ec8c-44e4-9f9e-dadc38aa9f7b,,False,59.58141073917823,11.158791220500268,,"Sykehuset Østfold, ARA Poliklinikk Askim vurderingsteam",,69 86 95 95,4,Rus- og avhengighetspoliklinikk Askim,sykehuset-ostfold-ara-poliklinikk-askim-vurderingsteam,,1,2 år siden
"Dalavegen 29, 6856 Sogndal","Vik, Sogndal, Luster, Aurland, Lærdal og Årdal",accel,98c9d27b-c6d6-4a96-b306-bfcf0ead12d9,,False,61.23365410955548,7.096688582184249,,"Helse Førde, Indre Sogn psykiatrisenter, ruspoliklinikk",,57 62 75 00,3,,helse-forde-indre-sogn-psykiatrisenter-ruspoliklinikk,,0,2 år siden
"Kongsgård alle 71, 4632 Kristiansand",Agder.,accel,98c9d284-f5cf-4091-974f-398a37153393,,False,58.16152082778611,8.026017441650268,,"Sørlandet sykehus, ARA Avgiftningsenhet Kristiansand",,38 13 26 00,4,"ARA Ambulant, Enhet for rus og psykiatri, Enhet for gruppebehandling",sorlandet-sykehus-ara-avgiftningsenhet-kristiansand,Medisinsk forsvarlig avgiftning,0,7 måneder siden
"Søsterveien 2, 8613 Mo i Rana",,accel,98c9d28d-7608-4e81-b533-4f9821e6d8ec,,False,66.32814692664245,14.19357355343321,,"Helgelandssykehuset, Vurderingsteam Mo i Rana",,75 66 02 70,1,Rusavdelingen og Voksenpsykiatrisk poliklinikk,helgelandssykehuset-vurderingsteam-mo-i-rana,,1,2 år siden
"Klostergata 48, 7030 Trondheim",Vurderer henvisninger fra kommuner i tidligere Sør-Trøndelag fylke.,accel,98c9d28d-7f91-4c5b-ac47-39245d87ada9,,False,63.42452432880476,10.397065882632704,,"St. Olavs hospital, Vurderingsteam",,90243602/47666796/73862836,2,Klinikk for rus- og avhengighetsmedisin,st-olavs-hospital-vurderingsteam,,1,1 år siden
"Kjærlighetsstien 30, 1781 Halden",,accel,98c9d28d-f577-4311-8c2e-3f3baf2e7d48,,False,59.12784853195337,11.380761023879781,,"Sykehuset Østfold, ARA Poliklinikk Halden vurderingsteam",,69 86 57 00,4,Rus- og avhengighetspoliklinikk Halden,sykehuset-ostfold-ara-poliklinikk-halden-vurderingsteam,,1,2 år siden
"Kongensgate 33, 3717 Skien",Helse Sør-Øst,accel,98c9d287-ca5e-4618-af5c-ccfb7e69618d,,True,59.21603579563911,9.604156004324626,,"Blå Kors klinikk Skien, Poliklinikk",,35 90 47 00,4,"Seksjon for behandling, 3 mnd Skien Seksjon for behandling, 6 mnd Skien",bla-kors-klinikk-skien-poliklinikk,"Enheten har brukt feedbackverktøy, PCOMS, systematisk over mange år. Har, i tillegg til god kompetanse på rusmiddelavhengighet, høy kompetanse på spillavhengighet. Vi behandler også pornoavhengighet. Gode til å utnytte den tverrfaglige kompetansen i enheten.",0,1 måned siden
"Osloveien 180, 1433 Ås",Helse Sør-Øst,accel,98c9d28a-9db0-4750-a23a-c017356e3f4f,,True,59.6655532724032,10.748490809498136,,"Stiftelsen Fossumkollektivet, Avdeling GuttePrimæren",,94 16 42 92,4,,stiftelsen-fossumkollektivet-avdeling-gutteprimaeren,Individ i gruppe. Relasjon. Traumebevisst. Både kognitive og kroppslig tilnærming.,0,2 år siden
"Per Gynts vei 78, 1535 Moss","Moss, Vestby, Våler og Råde",accel,98c9d284-58e5-4ea3-84f3-60a985bb3ba9,,False,59.447309523900124,10.691332397956055,,"Sykehuset Østfold, ARA Poliklinikk Moss",,69 86 96 30,4,,sykehuset-ostfold-ara-poliklinikk-moss,Poliklinikk for rus- og avhengighetsbehandling skal gi tilbud til: - personer med rusproblemer eller avhengighet til rusmidler/vanedannende stoffer - foreldre/barn/søsken/ektefelle/partner til personer med rusmiddelmisbruk - personer med spilleavhengighet - veiledning til samarbeidspartnere som kommunale instanser eller andre Vi har et stort fokus på bred kartlegging i oppstartsfasen og fortsatt tverrfaglighet gjennom hele behandlingsløp. Alle nyhenviste får tilbud om kartlegging og vi har en visjon om null avslag.,0,2 år siden
"Per Gynts vei 84, 1535 Moss","Østfold (eksklusiv Rømskog kommne, inklusiv Vestby kommune)",accel,98c9d284-079a-453a-b530-2564e779c286,,False,59.44899149231665,10.6950271630516,,"Sykehuset Østfold, ARA Seksjon for avrusning",,69 86 63 00,4,Seksjon for utredning,sykehuset-ostfold-ara-seksjon-for-avrusning,"Seksjonen har en tverrfaglig sammensatt medarbeidergruppe med sosial- og helsefaglig kompetanse, lege, psykiater og sekretærer. Seksjonen er bemannet døgnet rundt. Du får en behandlingskontakt som vil ivareta ditt behov for behandling.",0,2 år siden
"Sykehusveien 25, 1474 Nordbyhagen","Follo, Romerike, Kongsvinger, Grue, Nord-Odal, Sør-Odal + Eidsskog i Innlandet + Rømskog kommune i Østfolk + bydelene Alna, Grorud og Stovner i Oslo.",accel,98c9d27f-d6cb-4a3e-a94e-d093ce9c386d,,False,59.93209049929608,10.996266680825169,,"Akershus universitetssykehus, ARA Nordbyhagen",,67 96 80 00,4,Forskningsgruppe rus og avhengighet,akershus-universitetssykehus-ara-nordbyhagen,"Vi kan hjelpe mange, raskt. Vi har kun innleggelse på 4-5 dager, noe som vi opplever litt kort.",0,2 år siden
"Ulefossvegen 56, 3710 Skien",Telemark fylke,accel,98c9d28d-e801-4fb9-9714-6a2202d86311,,False,59.18816453425714,9.587902131555687,,"Sykehuset Telemark, Seksjon avrusning vurderingsteam",,35 00 59 70,4,Seksjon avrusning,sykehuset-telemark-seksjon-avrusning-vurderingsteam,"Tverrfaglig team med ukentlige møter, stabil deltagelse over lang tid. Mye erfaring og kjenner godt til både opptaksområde og avtaleinstitusjoner. Har representanter fra TSB poliklinikk, LAR poliklinikk og seksjon avrusning i teamet.",1,1 år siden
"Parkveien 35, 2212 Kongsvinger","Nord- og Sør-Odal, Grue, Kongsvinger og Eidskog kommune i Hedmark og Nes kommune i Viken",accel,98c9d280-4dec-4161-9869-c47f8b054ef8,,False,60.19454329300155,12.001200612566706,,"Akershus universitetssykehus, ARA Kongsvinger poliklinikk",,67 96 00 00,4,,akershus-universitetssykehus-ara-kongsvinger-poliklinikk,Gode på samhandling og tverrfaglig oppfølging.,0,2 år siden
"Mellomåsveien 26, 8076 Bodø",,accel,98c9d28d-710d-41ec-8f38-04bff7effdd4,,False,67.28785666162452,14.444388746131729,,"Nordlandssykehuset, Vurderingsteam Avdeling for rus, psykiatri og avhengighet",,75 50 16 00,1,Ruspoliklinikken og Rus- og psykiatrienheten,nordlandssykehuset-vurderingsteam-avdeling-for-rus-psykiatri-og-avhengighet,,1,2 år siden
