icon,lat,lon,offentlig_avtale,tooltip
instagram,61.42699288927081,7.308086832065615,,Navn: GaupneHF: Helse VestBefolkning: 4502
instagram,61.115135260634425,7.532432284383952,,Navn: LærdalsøyriHF: Helse VestBefolkning: 3814
instagram,61.240167539697445,7.721063754432439,,Navn: Vassbugen - UthagenHF: Helse VestBefolkning: 5165
instagram,62.68448659187923,6.677273157653065,,Navn: Midsund YtreHF: Helse MidtBefolkning: 2009
instagram,62.516933623316504,6.854979417340179,,Navn: SjøholtHF: Helse MidtBefolkning: 6789
instagram,62.60277246766555,7.054293448795731,,Navn: Helland/RemmemsvikHF: Helse MidtBefolkning: 7601
instagram,62.80288573878202,6.912545744091939,,Navn: FalkhyttaHF: Helse MidtBefolkning: 2456
instagram,62.76170557290196,8.055988713020112,,Navn: VorpenesHF: Helse MidtBefolkning: 3581
instagram,62.600150865741746,7.812104554491538,,Navn: HenHF: Helse MidtBefolkning: 6329
instagram,62.92377933906595,8.191522048651235,,Navn: Tingvollvågen nordHF: Helse MidtBefolkning: 2986
instagram,62.74548979058837,7.237821942169008,,Navn: KviltorpHF: Helse MidtBefolkning: 27185
instagram,62.848632719800946,7.546210875260043,,Navn: BjerkelyHF: Helse MidtBefolkning: 4037
instagram,62.878865936387484,7.152794832502607,,Navn: EidemHF: Helse MidtBefolkning: 11417
instagram,63.32832452808948,7.992815975997026,,Navn: RagnesHF: Helse MidtBefolkning: 2123
instagram,63.10817929159704,7.734855619333112,,Navn: HollahaugenHF: Helse MidtBefolkning: 24562
instagram,63.00959476105502,7.598797716701069,,Navn: VebenstadHF: Helse MidtBefolkning: 5912
instagram,62.66952385428271,8.552368296449112,,Navn: Auragata vestHF: Helse MidtBefolkning: 6956
instagram,62.961259554230885,8.728056730591426,,Navn: SkeiHF: Helse MidtBefolkning: 5270
instagram,63.27898363952857,9.111148098181111,,Navn: BugenHF: Helse MidtBefolkning: 4419
instagram,63.05953015882232,9.225154576208729,,Navn: RindalHF: Helse MidtBefolkning: 3717
instagram,63.27278001936255,8.588624646751931,,Navn: AureHF: Helse MidtBefolkning: 3465
instagram,63.1288651788726,8.343708136263588,,Navn: LiabøHF: Helse MidtBefolkning: 1950
instagram,63.726385015341044,8.785491461868595,,Navn: SistrandaHF: Helse MidtBefolkning: 4950
instagram,63.57717250274853,8.931296830083943,,Navn: FillanHF: Helse MidtBefolkning: 5043
instagram,62.09908199907122,7.172385272053285,,Navn: GeirangerHF: Helse MidtBefolkning: 326
instagram,62.83632845205752,6.1544484114210665,,Navn: RøsokHF: Helse MidtBefolkning: 1291
instagram,62.63317059861757,6.2674781442048255,,Navn: AustnesHF: Helse MidtBefolkning: 2852
instagram,62.57618708138047,6.455519498336934,,Navn: Aksla - HåvikHF: Helse MidtBefolkning: 6818
instagram,62.38616618839121,6.589494400245656,,Navn: AureHF: Helse MidtBefolkning: 7420
instagram,62.52851654277324,6.112565466267303,,Navn: Oksnes/GjøsundsætherHF: Helse MidtBefolkning: 12143
instagram,62.476452269327325,6.354343368832011,,Navn: BreivikaHF: Helse MidtBefolkning: 45895
instagram,62.43473143913787,6.2828099897582,,Navn: RørstadHF: Helse MidtBefolkning: 9237
instagram,62.32427848661214,5.627729094827013,,Navn: EggesbønesHF: Helse MidtBefolkning: 7592
instagram,62.34195473059611,5.882171822337726,,Navn: Holsekre øvre m/HofsetmarkaHF: Helse MidtBefolkning: 14321
instagram,62.308675638445244,6.928193662546178,,Navn: RingstadHF: Helse MidtBefolkning: 4300
instagram,62.302582159982,7.205685380679418,,Navn: MuriHF: Helse MidtBefolkning: 1778
instagram,63.43474035692302,11.7993462402832,,Navn: MidtbygdaHF: Helse MidtBefolkning: 2536
instagram,63.039153058843354,10.272280519280322,,Navn: FredheimHF: Helse MidtBefolkning: 9828
instagram,63.22366821195739,11.02486709640882,,Navn: Mebonden-vestHF: Helse MidtBefolkning: 3947
instagram,63.47009639123468,10.917759649290833,,Navn: SentrumHF: Helse MidtBefolkning: 29486
instagram,63.6688703863317,10.611193763643792,,Navn: VinnanHF: Helse MidtBefolkning: 2988
instagram,63.29202501919461,9.848178276883983,,Navn: EvjenHF: Helse MidtBefolkning: 19441
