address,icon,lat,lon,name,offentlig_avtale,source_url
"Boganesv. 10-12-14, 4020 Stavanger",delete-alt,58.916780012957396,5.725298723942197,Apotek 1 Hinna,,https://www.felleskatalogen.no/medisin/apotek/Stavanger/apotek-1-hinna-stavanger
"Stortorvet 1, 1607 Fredrikstad",delete-alt,59.21525329412913,10.929145945320847,Apotek 1 Hjorten - Fredrikstad,,https://www.felleskatalogen.no/medisin/apotek/Fredrikstad/apotek-1-hjorten-fredrikstad-fredrikstad
"Amfi Madla, Madlakrossen 9, 4042 Hafrsfjord",delete-alt,58.94807227460214,5.677441843828795,Apotek 1 Hjorten - Stavanger,,https://www.felleskatalogen.no/medisin/apotek/Stavanger/apotek-1-hjorten-stavanger-stavanger
"Vogellund 6, 1394 Nesbru",delete-alt,59.85381917061604,10.494611222561392,Apotek 1 Holmen,,https://www.felleskatalogen.no/medisin/apotek/Asker/apotek-1-holmen-asker
"Hvittingfossv. 123, 3085 Holmestrand",delete-alt,59.49243232827776,10.300495746117525,Apotek 1 Holmestrand,,https://www.felleskatalogen.no/medisin/apotek/Holmestrand/apotek-1-holmestrand-holmestrand
"Holmlia Senter v. 9, 1255 Oslo",delete-alt,59.83118223459598,10.79099675584355,Apotek 1 Holmlia,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-holmlia-holmlia
"Prost Stabelsv. 6, 2019 Skedsmokorset",delete-alt,59.990386966598535,11.022411804800674,Apotek 1 Holt Vestvollen,,https://www.felleskatalogen.no/medisin/apotek/Skedsmokorset/apotek-1-holt-vestvollen-skedsmokorset
"Holtanløkka 1, 3188 Horten",delete-alt,59.4142294345403,10.467857929807833,Apotek 1 Holtanløkka,,https://www.felleskatalogen.no/medisin/apotek/Horten/apotek-1-holtanloekka-horten
"Kongsv. 104, 1177 Oslo",delete-alt,59.88414642859793,10.783266368939449,Apotek 1 Holtet,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-holtet-holtet
"Storg. 14, 9750 Honningsvåg",delete-alt,70.97892420324378,25.979107839094127,Apotek 1 Honningsvåg,,https://www.felleskatalogen.no/medisin/apotek/HonningsvaAg/apotek-1-honningsvaag-honningsvaag
"Myrdalsv. 2, 5130 Nyborg",delete-alt,60.469553076247685,5.33007615407931,Apotek 1 Horisont,,https://www.felleskatalogen.no/medisin/apotek/Bergen/apotek-1-horisont-bergen
"Granåsen 18, 1362 Hosle",delete-alt,59.93915321685812,10.588975180248289,Apotek 1 Hosle,,https://www.felleskatalogen.no/medisin/apotek/Hosle/apotek-1-hosle-hosle
"Hovlandsv. 3, 2860 Hov",delete-alt,60.69497776039662,10.353458989777963,Apotek 1 Hov,,https://www.felleskatalogen.no/medisin/apotek/Hov/apotek-1-hov-hov
"Augestadv. 7, Postboks 7, 3939 Porsgrunn",delete-alt,59.15004837914781,9.667128043634273,Apotek 1 Hovenga,,https://www.felleskatalogen.no/medisin/apotek/Porsgrunn/apotek-1-hovenga-porsgrunn
"Restaurationsv. 2, 4085 Hundvåg",delete-alt,58.99703188021035,5.731793274644664,Apotek 1 Hundvåg,,https://www.felleskatalogen.no/medisin/apotek/HundvaAg/apotek-1-hundvaag-hundvaag
"Hvaltorvet senter, Torget 7, 3210 Sandefjord",delete-alt,59.12655712017455,10.224174877618154,Apotek 1 Hvalen - Sandefjord,,https://www.felleskatalogen.no/medisin/apotek/Sandefjord/apotek-1-hvalen-sandefjord-sandefjord
"Farmandstorvet, Fayesg. 7, 3110 Tønsberg",delete-alt,59.271479795369665,10.41109740200578,Apotek 1 Hvalen - Tønsberg,,https://www.felleskatalogen.no/medisin/apotek/ToEnsberg/apotek-1-hvalen-toensberg-toensberg
"Norderhaugv. 16, 1684 Vesterøy",delete-alt,59.10679144550471,10.909429794958855,Apotek 1 Hvaler,,https://www.felleskatalogen.no/medisin/apotek/Hvaler/apotek-1-hvaler-hvaler
"Hvaltorvet Kjøpesenter, Torget 7, 3210 Sandefjord",delete-alt,59.12674672488212,10.222509573328923,Apotek 1 Hvaltorvet,,https://www.felleskatalogen.no/medisin/apotek/Sandefjord/apotek-1-hvaltorvet-sandefjord
"Hegdehaugsv. 35, 0352 Oslo",delete-alt,59.92231066301185,10.734075464296225,Apotek 1 Hygiea - Oslo,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-hygiea-oslo-homansbyen
"Torgterrassen, Kirkeg. 2, 4006 Stavanger",delete-alt,58.96820433903314,5.739659846152992,Apotek 1 Hygiea - Stavanger,,https://www.felleskatalogen.no/medisin/apotek/Stavanger/apotek-1-hygiea-stavanger-stavanger
"Kuben Senter, Kong Ringsg. 1, 3510 Hønefoss",delete-alt,60.16800882559888,10.24897022370959,Apotek 1 Hønefoss,,https://www.felleskatalogen.no/medisin/apotek/HoEnefoss/apotek-1-hoenefoss-hoenefoss
"Hegnasletta 5, 3217 Sandefjord",delete-alt,59.12628264848239,10.238178124563843,Apotek 1 Indre Havn,,https://www.felleskatalogen.no/medisin/apotek/Sandefjord/apotek-1-indre-havn-sandefjord
"Sandviksv. 176, 1337 Sandvika",delete-alt,59.88880348071473,10.512874790906292,Apotek 1 Inforama Sandvika,,https://www.felleskatalogen.no/medisin/apotek/Sandvika/apotek-1-inforama-sandvika-sandvika
"Bark Silas v. 8, 4876 Grimstad",delete-alt,58.338052072365656,8.584360640642588,Apotek 1 Interiørgården,,https://www.felleskatalogen.no/medisin/apotek/Grimstad/apotek-1-interioergaarden-grimstad
"Isev. 8, 1738 Borgenhaugen",delete-alt,59.27325398899217,11.167261017346517,Apotek 1 Iseveien,,https://www.felleskatalogen.no/medisin/apotek/Sarpsborg/apotek-1-iseveien-sarpsborg
"Jernbanev. 12, 4400 Flekkefjord",delete-alt,58.29239591381947,6.671823010886631,Apotek 1 Jernbaneveien Flekkefjord,,https://www.felleskatalogen.no/medisin/apotek/Flekkefjord/apotek-1-jernbaneveien-flekkefjord-flekkefjord
"Romsås Allé 1, 2063 Jessheim",delete-alt,60.14755403219603,11.165822170030735,Apotek 1 Jessheim,,https://www.felleskatalogen.no/medisin/apotek/Jessheim/apotek-1-jessheim-jessheim
"Brug. 11 B, 3520 Jevnaker",delete-alt,60.24075523109159,10.383259236008998,Apotek 1 Jevnaker,,https://www.felleskatalogen.no/medisin/apotek/Jevnaker/apotek-1-jevnaker-jevnaker
"Solav. 25, 4352 Kleppe",delete-alt,58.77636676942272,5.622669338713594,Apotek 1 Jærhagen,,https://www.felleskatalogen.no/medisin/apotek/Kleppe/apotek-1-jaerhagen-kleppe
"Kalbakkv. 6-8, 0953 Oslo",delete-alt,59.94964173993235,10.872782757920843,Apotek 1 Kalbakken,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-kalbakken-kalbakken
"Kanalv. 1, 2004 Lillestrøm",delete-alt,59.948308251227836,11.046507657735928,Apotek 1 Kanalveien,,https://www.felleskatalogen.no/medisin/apotek/LillestroEm/apotek-1-kanalveien-lillestroem
"Amfi Kanebogen, Skillev. 5, 9411 Harstad",delete-alt,68.77530843083122,16.570269263609767,Apotek 1 Kanebogen,,https://www.felleskatalogen.no/medisin/apotek/Harstad/apotek-1-kanebogen-harstad
"Cecilie Thoresensv. 3, 1153 Oslo",delete-alt,59.881237829394415,10.811564342052273,Apotek 1 Karlsrud,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-karlsrud-lambertseter
"Karmsundg. 60, 5529 Haugesund",delete-alt,59.40093641803586,5.282257661515973,Apotek 1 Karmsundgata Senter,,https://www.felleskatalogen.no/medisin/apotek/Haugesund/apotek-1-karmsundgata-senter-haugesund
"Kilden Kjøpesenter, Gartnerv. 15, 4016 Stavanger",delete-alt,58.95165434416952,5.741718132036482,Apotek 1 Kilden,,https://www.felleskatalogen.no/medisin/apotek/Stavanger/apotek-1-kilden-stavanger
"Ringev. 5, 2815 Gjøvik",delete-alt,60.78308144682893,10.692923607496121,Apotek 1 Kirkeby,,https://www.felleskatalogen.no/medisin/apotek/GjoEvik/apotek-1-kirkeby-gjoevik
"Gruetorget, Postboks 34, 2261 Kirkenær",delete-alt,60.45733480969727,12.061823951963342,Apotek 1 Kirkenær,,https://www.felleskatalogen.no/medisin/apotek/KirkenaEr/apotek-1-kirkenaer-kirkenaer
"Kjellengv. 2 B, 3125 Tønsberg",delete-alt,59.284848962895374,10.39119037661255,Apotek 1 Kjelleparken,,https://www.felleskatalogen.no/medisin/apotek/ToEnsberg/apotek-1-kjelleparken-toensberg
"Kleppestø Senter, Gamle Kleppestøv. 2, 5323 Kleppestø",delete-alt,60.40827817322856,5.230125387994493,Apotek 1 Kleppestø,,https://www.felleskatalogen.no/medisin/apotek/KleppestoE/apotek-1-kleppestoe-kleppestoe
"Nedre klokkersundv. 2, 6015 Ålesund",delete-alt,62.46941987340078,6.2496175482892795,Apotek 1 Klokkersundet,,https://www.felleskatalogen.no/medisin/apotek/AAlesund/apotek-1-klokkersundet-aalesund
"Ljosheimv. 10, 7540 Klæbu",delete-alt,63.29560479464416,10.489026305742875,Apotek 1 Klæbu,,https://www.felleskatalogen.no/medisin/apotek/KlaEbu/apotek-1-klaebu-klaebu
"Kvassnesv. 23, Postboks 11, 5902 Isdalstø",delete-alt,60.545343599237626,5.27933039859805,Apotek 1 Knarvik,,https://www.felleskatalogen.no/medisin/apotek/Knarvik/apotek-1-knarvik-knarvik
"Kolbotnv. 5, 1410 Kolbotn",delete-alt,59.81371509820659,10.799685488380328,Apotek 1 Kolbotn,,https://www.felleskatalogen.no/medisin/apotek/Kolbotn/apotek-1-kolbotn-kolbotn
"Sentrumsg. 2, 7970 Kolvereid",delete-alt,64.86217476809605,11.601801287115311,Apotek 1 Kolvereid,,https://www.felleskatalogen.no/medisin/apotek/Kolvereid/apotek-1-kolvereid-kolvereid
"Brug. 15, 2212 Kongsvinger",delete-alt,60.18694293836469,11.99819230193573,Apotek 1 Kongssenteret,,https://www.felleskatalogen.no/medisin/apotek/Kongsvinger/apotek-1-kongssenteret-kongsvinger
"Tronsmov. 8, Postboks 568 Stasjonssiden, 2203 Kongsvinger",delete-alt,60.184015613581344,12.010411118974924,Apotek 1 Kongsvinger,,https://www.felleskatalogen.no/medisin/apotek/Kongsvinger/apotek-1-kongsvinger-kongsvinger
"Hovedg. 35, Postboks 171, 4291 Kopervik",delete-alt,59.287461038635776,5.304498883118115,Apotek 1 Kopervik,,https://www.felleskatalogen.no/medisin/apotek/Kopervik/apotek-1-kopervik-kopervik
"Korgensenteret, Meieriv. 3, 8646 Korgen",delete-alt,66.08205679762673,13.819119767189779,Apotek 1 Korgen,,https://www.felleskatalogen.no/medisin/apotek/Korgen/apotek-1-korgen-korgen
"Ytre Strandv. 8, 3770 Kragerø",delete-alt,58.87202826801782,9.417105283641273,Apotek 1 Kragerø,,https://www.felleskatalogen.no/medisin/apotek/KrageroE/apotek-1-krageroe-krageroe
"Rosenlundsenteret, Gudbrandsdalsv. 188, 2619 Lillehammer",delete-alt,61.126561421474754,10.445428978693338,Apotek 1 Kremmerhuset,,https://www.felleskatalogen.no/medisin/apotek/Lillehammer/apotek-1-kremmerhuset-lillehammer
"Grensen 9, 0159 Oslo",delete-alt,59.91791422544101,10.739182143779624,Apotek 1 Kronen,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-kronen-sentrum
"Bjørnsons g. 29, 5052 Bergen",delete-alt,60.374003387003434,5.343656564883539,Apotek 1 Kronstad,,https://www.felleskatalogen.no/medisin/apotek/Bergen/apotek-1-kronstad-bergen
"Krøgenes Næringspark, Kystv. 244, 4841 Arendal",delete-alt,58.47784420474388,8.811800246975967,Apotek 1 Krøgenes,,https://www.felleskatalogen.no/medisin/apotek/Arendal/apotek-1-kroegenes-arendal
"Gamle Stokkav. 1, L-3, 4313 Sandnes",delete-alt,58.87785143640911,5.718060224572482,Apotek 1 Kvadrat,,https://www.felleskatalogen.no/medisin/apotek/Sandnes/apotek-1-kvadrat-sandnes
"Leirfenv. 1, 4355 Kvernaland",delete-alt,58.781246983993896,5.715760511641674,Apotek 1 Kverneland,,https://www.felleskatalogen.no/medisin/apotek/Kvernaland/apotek-1-kverneland-kvernaland
"Elvev. 15, Postboks 216 Kvinesdal, 4491 Kvinesdal",delete-alt,58.317798339831896,6.969311965171006,Apotek 1 Kvinesdal,,https://www.felleskatalogen.no/medisin/apotek/Kvinesdal/apotek-1-kvinesdal-kvinesdal
"Garveriv. 10, 3850 Kviteseid",delete-alt,59.40379702982672,8.483055483665577,Apotek 1 Kviteseid,,https://www.felleskatalogen.no/medisin/apotek/Kviteseid/apotek-1-kviteseid-kviteseid
"Lagunev. 1, Postboks 213 Rådal, 5858 Bergen",delete-alt,60.2946560045302,5.32404202550952,Apotek 1 Lagunen,,https://www.felleskatalogen.no/medisin/apotek/Bergen/apotek-1-lagunen-bergen
"Fanav. 75, 5239 Rådal",delete-alt,60.29670325195422,5.319565320744626,Apotek 1 Lagunetoppen,,https://www.felleskatalogen.no/medisin/apotek/Bergen/apotek-1-lagunetoppen-bergen
"Kvadraten Kjøpesenter, Laatasv., Postboks 193, 9711 Lakselv",delete-alt,70.05071912401233,24.963824363833613,Apotek 1 Lakselv,,https://www.felleskatalogen.no/medisin/apotek/Lakselv/apotek-1-lakselv-lakselv
"Laksevåg Senter, Kringsjåv. 83-89, Postboks 104, 5847 Bergen",delete-alt,60.39172887181516,5.292659196519275,Apotek 1 Laksevåg,,https://www.felleskatalogen.no/medisin/apotek/LaksevaAg/apotek-1-laksevaag-laksevaag
"Cecilie Thoresensv. 17, 1153 Oslo",delete-alt,59.87779229506617,10.810585224940173,Apotek 1 Lambertseter,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-lambertseter-lambertseter
"Storg. 55, 2870 Dokka",delete-alt,60.83691239823423,10.064623129648174,Apotek 1 Landsbyporten,,https://www.felleskatalogen.no/medisin/apotek/Dokka/apotek-1-landsbyporten-dokka
"Vilhelm Bjerknesv. 4/10, 5081 Bergen",delete-alt,60.35333567778732,5.355632962489822,Apotek 1 Landås Sletten Senter,,https://www.felleskatalogen.no/medisin/apotek/Bergen/apotek-1-landaas-sletten-senter-bergen
"Stadsnesv. 15, 6030 Langevåg",delete-alt,62.441759508743615,6.1977319121530225,Apotek 1 Langevåg,,https://www.felleskatalogen.no/medisin/apotek/LangevaAg/apotek-1-langevaag-langevaag
"Langhus Senter, Postboks 94, 1403 Langhus",delete-alt,59.7515122153058,10.842726625271862,Apotek 1 Langhus,,https://www.felleskatalogen.no/medisin/apotek/Langhus/apotek-1-langhus-langhus
"Amfi Valdres, Markav. 2, Postboks 22, 2920 Leira i Valdres",delete-alt,60.97207199095189,9.284659682096724,Apotek 1 Leira,,https://www.felleskatalogen.no/medisin/apotek/Leira/apotek-1-leira-leira
"Rådhusg. 27, 2850 Lena",delete-alt,60.67812868065201,10.822234089924894,Apotek 1 Lena,,https://www.felleskatalogen.no/medisin/apotek/Lena/apotek-1-lena-lena
"Jærhagen, Solav. 25, 4352 Kleppe",delete-alt,58.78046378059721,5.631857719273705,Apotek 1 Lerka,,https://www.felleskatalogen.no/medisin/apotek/Kleppe/apotek-1-lerka-kleppe
"Helge Ingstadsv. 1, 7602 Levanger",delete-alt,63.75472429871094,11.312774219440607,Apotek 1 Levanger,,https://www.felleskatalogen.no/medisin/apotek/Levanger/apotek-1-levanger-levanger
"Vestsidev. 5 D, 3403 Lier",delete-alt,59.78405410460705,10.23779772750467,Apotek 1 Lier,,https://www.felleskatalogen.no/medisin/apotek/Lier/apotek-1-lier-lier
"Drammensv. 201, Postboks 233, 3421 Lierskogen",delete-alt,59.814418861407134,10.300297060738052,Apotek 1 Liertoppen,,https://www.felleskatalogen.no/medisin/apotek/Lierskogen/apotek-1-liertoppen-lierskogen
"Drammensv. 201, 3420 Lierskogen",delete-alt,59.81246251648494,10.306931072549155,Apotek 1 Liertoppen Syd,,https://www.felleskatalogen.no/medisin/apotek/Lierskogen/apotek-1-liertoppen-syd-lierskogen
"Lilleakerv. 29, 0283 Oslo",delete-alt,59.9209942166385,10.639545885160949,Apotek 1 Lilleaker,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-lilleaker-lilleaker
"Lillesand Senter, Senterv. 30, Tingsaker, 4790 Lillesand",delete-alt,58.26561166474539,8.394413800187426,Apotek 1 Lillesand Senter,,https://www.felleskatalogen.no/medisin/apotek/Lillesand/apotek-1-lillesand-senter-lillesand
"Sandakerv. 106, 0484 Oslo",delete-alt,59.948235300552675,10.775866302902461,Apotek 1 Lillo,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-lillo-sandaker
"Linderud Senter, Erich Mogensøns v. 38, 0594 Oslo",delete-alt,59.939832935392836,10.838774268800256,Apotek 1 Linderud Senter,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-linderud-senter-linderud
"Kolåsv. 7, 5955 Lindås",delete-alt,60.74060088791363,5.168173393135499,Apotek 1 Lindås,,https://www.felleskatalogen.no/medisin/apotek/LindaAs/apotek-1-lindaas-lindaas
"Storg. 8, 8370 Leknes",delete-alt,68.1455365163837,13.61369787897254,Apotek 1 Lofotsenteret,,https://www.felleskatalogen.no/medisin/apotek/Leknes/apotek-1-lofotsenteret-leknes
"Sognefjellsv. 2, 2686 Lom",delete-alt,61.83304430007188,8.571488606758946,Apotek 1 Lom,,https://www.felleskatalogen.no/medisin/apotek/Lom/apotek-1-lom-lom
"Fotlandsv. 9, Postboks 23, 5282 Lonevåg",delete-alt,60.52826434601157,5.491311184404516,Apotek 1 Lonevåg,,https://www.felleskatalogen.no/medisin/apotek/LonevaAg/apotek-1-lonevaag-lonevaag
"Stadionv. 1, 4632 Kristiansand",delete-alt,58.15547416674004,8.030908331977827,Apotek 1 Lund,,https://www.felleskatalogen.no/medisin/apotek/Kristiansand/apotek-1-lund-kristiansand
"Pyramiden Kjøpesenter, Rådhusv. 5, 6868 Gaupne",delete-alt,61.40345605173912,7.287893420677168,Apotek 1 Luster,,https://www.felleskatalogen.no/medisin/apotek/Luster/apotek-1-luster-luster
"Alleen 8, Postboks 354, 4577 Lyngdal",delete-alt,58.13604361254443,7.067823245518263,Apotek 1 Lyngdal,,https://www.felleskatalogen.no/medisin/apotek/Lyngdal/apotek-1-lyngdal-lyngdal
"Strandv. 10, 9060 Lyngseidet",delete-alt,69.5746004454993,20.221796675021064,Apotek 1 Lyngenfjord,,https://www.felleskatalogen.no/medisin/apotek/Lyngseidet/apotek-1-lyngenfjord-lyngseidet
"Løren Torg, Lørenv. 44-46, 0580 Oslo",delete-alt,59.926476716707946,10.79620953075418,Apotek 1 Løren,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-loeren-loeren
"Haraldsg. 90, Postboks 117, 5501 Haugesund",delete-alt,59.410407584990416,5.278574386225456,Apotek 1 Løven - Haugesund,,https://www.felleskatalogen.no/medisin/apotek/Haugesund/apotek-1-loeven-haugesund-haugesund
"Sjøsiden Senter, Teaterg. 6, 3187 Horten",delete-alt,59.419080762864176,10.483279873749543,Apotek 1 Løven - Horten,,https://www.felleskatalogen.no/medisin/apotek/Horten/apotek-1-loeven-horten-horten
"Lillemarkens, Skipperg. 6, Postboks 615, 4665 Kristiansand",delete-alt,58.14766570153318,7.99121664560294,Apotek 1 Løven - Kristiansand,,https://www.felleskatalogen.no/medisin/apotek/Kristiansand/apotek-1-loeven-kristiansand-kristiansand
"Nedre Engg. 6 A, Postboks 227, 6501 Kristiansund",delete-alt,63.1123562831389,7.73919641694065,Apotek 1 Løven - Kristiansund,,https://www.felleskatalogen.no/medisin/apotek/Kristiansund/apotek-1-loeven-kristiansund-kristiansund
"St. Mariesg. 71, 1706 Sarpsborg",delete-alt,59.28011165535902,11.111287027556575,Apotek 1 Løven - Sarpsborg,,https://www.felleskatalogen.no/medisin/apotek/Sarpsborg/apotek-1-loeven-sarpsborg-sarpsborg
"Nedre Langg. 37, 3126 Tønsberg",delete-alt,59.270203150501196,10.405362490878257,Apotek 1 Løven - Tønsberg,,https://www.felleskatalogen.no/medisin/apotek/ToEnsberg/apotek-1-loeven-toensberg-toensberg
"Madlakrossen 9, 4090 Hafrsfjord",delete-alt,58.95056571243832,5.68180933546346,Apotek 1 Madla,,https://www.felleskatalogen.no/medisin/apotek/Stavanger/apotek-1-madla-stavanger
"Vikhammer Senter, Stasjonsv. 1, Postboks 104, 7560 Vikhamar",delete-alt,63.43602763405937,10.632914601771864,Apotek 1 Malvik,,https://www.felleskatalogen.no/medisin/apotek/Malvik/apotek-1-malvik-malvik
"Alti Mandal, Skarvøyv. 55, 4517 Mandal",delete-alt,58.02577792877003,7.463483099466423,Apotek 1 Mandal,,https://www.felleskatalogen.no/medisin/apotek/Mandal/apotek-1-mandal-mandal
"Manger Handelslag, Radøyv. 1680, Postboks 56, 5931 Manger",delete-alt,60.64142560210086,5.035780490554595,Apotek 1 Manger,,https://www.felleskatalogen.no/medisin/apotek/Manger/apotek-1-manger-manger
"Plogv. 6, Postboks 80 Manglerud, 0612 Oslo",delete-alt,59.895652453129664,10.815518761417879,Apotek 1 Manglerud,,https://www.felleskatalogen.no/medisin/apotek/Oslo/apotek-1-manglerud-manglerud
"Obs! Stormarked Mariero, Langflåtv. 38, 4017 Stavanger",delete-alt,58.934497459645584,5.751900365485725,Apotek 1 Mariero,,https://www.felleskatalogen.no/medisin/apotek/Stavanger/apotek-1-mariero-stavanger
"Gravarsv. 7, 4306 Sandnes",delete-alt,58.84581719750461,5.739330410330365,Apotek 1 Maxi,,https://www.felleskatalogen.no/medisin/apotek/Sandnes/apotek-1-maxi-sandnes
"Verksg. 1, 4013 Stavanger",delete-alt,58.97151948704446,5.739710179803137,Apotek 1 Mediegården Stavanger,,https://www.felleskatalogen.no/medisin/apotek/Stavanger/apotek-1-mediegaarden-stavanger-stavanger
"Jernbanev. 16, Postboks 204, 7223 Melhus",delete-alt,63.28647870379148,10.277562393009996,Apotek 1 Melhus,,https://www.felleskatalogen.no/medisin/apotek/Melhus/apotek-1-melhus-melhus
"Kirkeg. 55, 2609 Lillehammer",delete-alt,61.117065650437425,10.465453914313446,Apotek 1 Mesna,,https://www.felleskatalogen.no/medisin/apotek/Lillehammer/apotek-1-mesna-lillehammer
"Metro Storhandel, Kulturhusg. 2, 1473 Lørenskog",delete-alt,59.92622300440346,10.967119953097392,Apotek 1 Metro,,https://www.felleskatalogen.no/medisin/apotek/LoErenskog/apotek-1-metro-loerenskog
"Sandbrekkev. 96, 5225 Nesttun",delete-alt,60.324419205891544,5.359975399408252,Apotek 1 Midtun,,https://www.felleskatalogen.no/medisin/apotek/Nesttun/apotek-1-midtun-nesttun
"Torgkvartalet, Arbeiderg. 17, 3050 Mjøndalen",delete-alt,59.74718529386049,10.015190564522113,Apotek 1 Mjøndalen,,https://www.felleskatalogen.no/medisin/apotek/MjoEndalen/apotek-1-mjoendalen-mjoendalen
